N_count,S_count,E_count,W_count,N_queue,S_queue,E_queue,W_queue,N_arrival,S_arrival,E_arrival,W_arrival,N_speed,S_speed,E_speed,W_speed,N_queue_growth,S_queue_growth,E_queue_growth,W_queue_growth,current_phase,elapsed_phase_time,scenario_id,cycle_idx,archetype,true_N_rate,true_S_rate,true_E_rate,true_W_rate,target_plan,best_delay
40.0,27.0,1.0,1.0,22.0,9.0,0.0,0.0,38.0,24.0,6.0,8.0,1.48,1.48,12.71,13.25,-5.0,-13.0,0.0,0.0,0.0,0.0,363,1,heavy_ns,35.1,28.2,6.2,8.6,P7,42.41
50.0,25.0,1.0,1.0,37.0,12.0,0.0,0.0,30.0,20.0,8.0,8.0,3.4,3.52,12.41,13.73,-4.0,-3.0,0.0,0.0,0.0,0.0,363,2,heavy_ns,35.1,28.2,6.2,8.6,P7,58.55
81.0,38.0,0.0,4.0,68.0,25.0,0.0,1.0,46.0,32.0,4.0,16.0,3.29,3.29,14.17,11.03,-3.0,0.0,0.0,0.0,0.0,0.0,363,3,heavy_ns,35.1,28.2,6.2,8.6,P7,80.24
20.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,22.0,12.0,6.0,14.0,1.41,1.32,13.87,12.07,-13.0,-8.0,0.0,1.0,0.0,0.0,365,1,random_mix,21.5,12.7,8.3,19.0,P5,19.69
21.0,10.0,3.0,8.0,5.0,0.0,0.0,3.0,26.0,16.0,6.0,26.0,2.02,3.57,13.08,10.97,-10.0,-4.0,0.0,3.0,0.0,0.0,365,2,random_mix,21.5,12.7,8.3,19.0,P6,24.14
20.0,15.0,2.0,11.0,6.0,0.0,1.0,6.0,20.0,24.0,8.0,12.0,2.97,2.4,9.06,10.65,-7.0,-9.0,1.0,2.0,0.0,0.0,365,3,random_mix,21.5,12.7,8.3,19.0,P4,23.57
8.0,12.0,16.0,9.0,0.0,0.0,11.0,2.0,12.0,12.0,24.0,24.0,4.36,1.98,10.49,11.4,-3.0,-8.0,-1.0,2.0,0.0,0.0,366,1,moderate_ew,12.1,12.1,30.9,20.0,P1,28.31
17.0,15.0,22.0,13.0,2.0,0.0,16.0,8.0,18.0,10.0,22.0,32.0,0.99,0.38,11.39,10.36,-9.0,-14.0,-1.0,3.0,0.0,0.0,366,2,moderate_ew,12.1,12.1,30.9,20.0,P1,36.08
10.0,21.0,41.0,6.0,0.0,0.0,36.0,1.0,6.0,20.0,48.0,16.0,1.12,0.99,10.6,10.29,-8.0,-14.0,3.0,0.0,0.0,0.0,366,3,moderate_ew,12.1,12.1,30.9,20.0,P1,42.22
47.0,44.0,2.0,0.0,29.0,26.0,0.0,0.0,48.0,44.0,12.0,2.0,1.53,1.49,13.29,13.89,-3.0,-11.0,0.0,0.0,0.0,0.0,367,1,heavy_ns,36.4,29.7,7.8,5.8,P7,55.59
60.0,46.0,3.0,2.0,47.0,33.0,0.0,0.0,44.0,28.0,10.0,10.0,3.11,3.46,12.94,11.3,-3.0,-4.0,0.0,0.0,0.0,0.0,367,2,heavy_ns,36.4,29.7,7.8,5.8,P7,75.17
73.0,61.0,1.0,3.0,60.0,48.0,0.0,1.0,32.0,26.0,6.0,10.0,3.39,3.27,9.9,10.44,-3.0,-6.0,0.0,1.0,0.0,0.0,367,3,heavy_ns,36.4,29.7,7.8,5.8,P7,90.92
30.0,28.0,6.0,0.0,11.0,11.0,2.0,0.0,40.0,32.0,18.0,4.0,1.34,1.91,11.72,14.26,-11.0,-6.0,2.0,0.0,0.0,0.0,368,1,moderate_ns,27.2,20.1,12.5,11.1,P7,29.53
25.0,17.0,1.0,5.0,13.0,4.0,0.0,0.0,20.0,18.0,6.0,14.0,3.67,3.25,13.72,11.79,-3.0,-6.0,0.0,0.0,0.0,0.0,368,2,moderate_ns,27.2,20.1,12.5,11.1,P7,32.2
31.0,12.0,1.0,5.0,18.0,0.0,0.0,0.0,22.0,10.0,6.0,18.0,3.58,3.65,14.21,11.88,-2.0,-8.0,0.0,0.0,0.0,0.0,368,3,moderate_ns,27.2,20.1,12.5,11.1,P7,36.78
26.0,19.0,13.0,14.0,7.0,0.0,8.0,9.0,36.0,20.0,28.0,28.0,1.35,2.1,11.26,10.02,-7.0,-10.0,2.0,4.0,0.0,0.0,369,1,random_mix,22.3,18.8,28.2,25.2,P1,35.46
36.0,18.0,18.0,26.0,13.0,1.0,12.0,20.0,28.0,24.0,26.0,40.0,0.69,2.54,10.08,10.68,-14.0,-7.0,1.0,3.0,0.0,0.0,369,2,random_mix,22.3,18.8,28.2,25.2,P1,46.63
42.0,19.0,23.0,26.0,20.0,0.0,18.0,22.0,30.0,8.0,20.0,24.0,0.78,0.48,9.51,10.52,-16.0,-16.0,1.0,4.0,0.0,0.0,369,3,random_mix,22.3,18.8,28.2,25.2,P2,54.02
3.0,8.0,31.0,14.0,0.0,0.0,27.0,10.0,4.0,8.0,48.0,38.0,2.79,2.1,10.57,10.5,-1.0,-5.0,5.0,3.0,0.0,0.0,370,1,heavy_ew,5.6,5.8,37.3,30.6,P1,49.04
4.0,5.0,56.0,25.0,0.0,0.0,50.0,20.0,2.0,6.0,44.0,28.0,3.27,0.85,11.33,10.07,-3.0,-2.0,4.0,3.0,0.0,0.0,370,2,heavy_ew,5.6,5.8,37.3,30.6,P1,70.69
6.0,4.0,79.0,46.0,0.0,0.0,73.0,40.0,10.0,4.0,42.0,36.0,3.0,0.25,10.58,10.93,-4.0,-4.0,6.0,6.0,0.0,0.0,370,3,heavy_ew,5.6,5.8,37.3,30.6,P1,87.86
10.0,7.0,14.0,6.0,0.0,0.0,8.0,1.0,18.0,6.0,40.0,14.0,5.12,0.52,10.43,10.11,-2.0,-6.0,4.0,-1.0,0.0,0.0,371,1,moderate_ew,10.9,13.8,28.2,22.7,P1,31.23
10.0,13.0,33.0,17.0,0.0,0.0,29.0,13.0,4.0,6.0,40.0,42.0,1.38,1.12,10.38,10.55,-8.0,-10.0,5.0,3.0,0.0,0.0,371,2,moderate_ew,10.9,13.8,28.2,22.7,P1,43.88
16.0,17.0,51.0,7.0,0.0,0.0,45.0,0.0,8.0,12.0,44.0,14.0,0.91,0.83,11.42,11.68,-12.0,-14.0,2.0,0.0,0.0,0.0,371,3,moderate_ew,10.9,13.8,28.2,22.7,P1,52.23
5.0,11.0,35.0,10.0,0.0,0.0,30.0,5.0,8.0,16.0,56.0,22.0,6.44,3.03,11.38,10.41,-1.0,-5.0,4.0,3.0,0.0,0.0,373,1,heavy_ew,6.1,6.9,43.6,26.8,P1,47.97
7.0,10.0,61.0,24.0,0.0,0.0,55.0,18.0,6.0,14.0,40.0,32.0,2.86,1.84,11.29,11.15,-5.0,-6.0,2.0,5.0,0.0,0.0,373,2,heavy_ew,6.1,6.9,43.6,26.8,P1,68.53
9.0,9.0,82.0,42.0,0.0,0.0,76.0,37.0,6.0,6.0,38.0,42.0,1.26,3.13,10.62,10.51,-8.0,-7.0,2.0,3.0,0.0,0.0,373,3,heavy_ew,6.1,6.9,43.6,26.8,P1,84.98
7.0,20.0,4.0,8.0,0.0,3.0,0.0,1.0,4.0,32.0,24.0,24.0,1.15,1.72,11.87,11.74,-6.0,-10.0,0.0,1.0,0.0,0.0,374,1,slight_ew,13.9,16.9,20.8,18.7,P4,20.42
7.0,19.0,11.0,9.0,0.0,0.0,5.0,4.0,12.0,22.0,20.0,18.0,2.36,1.0,11.43,10.79,-3.0,-13.0,-2.0,1.0,0.0,0.0,374,2,slight_ew,13.9,16.9,20.8,18.7,P3,26.56
18.0,18.0,22.0,13.0,0.0,0.0,17.0,8.0,12.0,20.0,32.0,28.0,0.79,1.65,9.63,11.45,-13.0,-11.0,3.0,2.0,0.0,0.0,374,3,slight_ew,13.9,16.9,20.8,18.7,P3,29.67
24.0,36.0,6.0,2.0,3.0,17.0,0.0,0.0,32.0,34.0,22.0,8.0,0.88,1.41,12.23,13.65,-13.0,-12.0,0.0,0.0,0.0,0.0,377,1,moderate_ns,30.7,25.7,13.0,10.5,P7,38.88
28.0,37.0,4.0,1.0,15.0,24.0,0.0,0.0,30.0,18.0,14.0,10.0,3.44,3.25,13.1,11.44,-1.0,-8.0,0.0,0.0,0.0,0.0,377,2,moderate_ns,30.7,25.7,13.0,10.5,P7,50.58
40.0,43.0,6.0,2.0,27.0,30.0,1.0,0.0,16.0,24.0,18.0,4.0,3.22,3.16,12.89,12.64,-4.0,-6.0,1.0,0.0,0.0,0.0,377,3,moderate_ns,30.7,25.7,13.0,10.5,P7,61.43
16.0,10.0,13.0,6.0,0.0,0.0,8.0,0.0,18.0,16.0,22.0,10.0,1.58,4.81,10.9,10.84,-8.0,-2.0,2.0,-3.0,0.0,0.0,378,1,slight_ew,16.8,13.3,24.5,20.9,P2,24.28
20.0,9.0,22.0,6.0,0.0,0.0,16.0,0.0,14.0,12.0,24.0,20.0,0.91,0.98,11.38,10.65,-15.0,-5.0,0.0,-1.0,0.0,0.0,378,2,slight_ew,16.8,13.3,24.5,20.9,P1,31.81
20.0,8.0,37.0,7.0,0.0,0.0,32.0,2.0,18.0,8.0,38.0,20.0,0.59,1.6,9.48,12.08,-16.0,-5.0,4.0,2.0,0.0,0.0,378,3,slight_ew,16.8,13.3,24.5,20.9,P1,38.05
8.0,11.0,38.0,12.0,0.0,0.0,34.0,7.0,14.0,12.0,60.0,32.0,1.6,1.07,10.49,11.29,-3.0,-7.0,3.0,4.0,0.0,0.0,379,1,heavy_ew,6.9,5.8,39.4,33.3,P1,51.46
8.0,5.0,61.0,36.0,0.0,0.0,56.0,30.0,8.0,2.0,44.0,54.0,0.28,1.83,10.35,11.25,-7.0,-4.0,6.0,4.0,0.0,0.0,379,2,heavy_ew,6.9,5.8,39.4,33.3,P1,72.5
8.0,3.0,82.0,44.0,0.0,0.0,76.0,39.0,12.0,4.0,40.0,28.0,4.31,0.3,10.91,10.96,-2.0,-2.0,4.0,5.0,0.0,0.0,379,3,heavy_ew,6.9,5.8,39.4,33.3,P1,89.71
7.0,5.0,36.0,22.0,0.0,0.0,30.0,16.0,8.0,8.0,44.0,46.0,2.94,2.97,11.23,10.92,-4.0,-2.0,4.0,4.0,0.0,0.0,380,1,heavy_ew,6.1,5.4,41.4,26.4,P1,56.04
9.0,0.0,57.0,31.0,0.0,0.0,51.0,26.0,10.0,0.0,32.0,20.0,2.03,13.89,10.77,10.77,-6.0,0.0,1.0,2.0,0.0,0.0,380,2,heavy_ew,6.1,5.4,41.4,26.4,P1,73.72
6.0,9.0,72.0,36.0,0.0,0.0,67.0,31.0,2.0,6.0,32.0,34.0,0.25,0.76,10.55,11.48,-6.0,-6.0,2.0,2.0,0.0,0.0,380,3,heavy_ew,6.1,5.4,41.4,26.4,P1,86.98
27.0,17.0,4.0,11.0,8.0,1.0,0.0,7.0,24.0,24.0,16.0,28.0,1.38,2.85,12.13,10.34,-12.0,-6.0,0.0,3.0,0.0,0.0,381,1,balanced,19.5,19.8,18.0,19.1,P5,28.61
28.0,19.0,10.0,1.0,12.0,3.0,5.0,0.0,18.0,20.0,20.0,12.0,2.06,2.14,9.37,13.26,-12.0,-10.0,3.0,0.0,0.0,0.0,381,2,balanced,19.5,19.8,18.0,19.1,P6,29.34
24.0,14.0,9.0,5.0,10.0,0.0,3.0,0.0,12.0,10.0,14.0,22.0,2.64,2.71,10.46,12.66,-5.0,-9.0,0.0,0.0,0.0,0.0,381,3,balanced,19.5,19.8,18.0,19.1,P5,27.21
9.0,10.0,29.0,25.0,0.0,0.0,23.0,21.0,12.0,12.0,42.0,42.0,2.9,0.62,10.09,10.56,-5.0,-8.0,3.0,7.0,0.0,0.0,382,1,heavy_ew,6.9,7.7,35.4,33.6,P1,50.55
9.0,10.0,53.0,35.0,0.0,0.0,47.0,29.0,14.0,10.0,44.0,32.0,3.9,0.25,10.93,11.15,-5.0,-10.0,5.0,1.0,0.0,0.0,382,2,heavy_ew,6.9,7.7,35.4,33.6,P1,71.38
6.0,12.0,66.0,52.0,0.0,0.0,61.0,47.0,6.0,14.0,34.0,30.0,1.25,1.32,11.03,9.63,-4.0,-10.0,-1.0,6.0,0.0,0.0,382,3,heavy_ew,6.9,7.7,35.4,33.6,P1,85.35
23.0,22.0,3.0,2.0,4.0,6.0,0.0,0.0,30.0,28.0,8.0,8.0,1.28,2.05,13.34,12.71,-10.0,-8.0,0.0,0.0,0.0,0.0,383,1,slight_ns,21.4,22.6,16.5,14.9,P5,21.57
17.0,22.0,7.0,6.0,0.0,6.0,1.0,0.0,16.0,16.0,24.0,22.0,1.92,2.03,10.32,13.4,-14.0,-8.0,0.0,0.0,0.0,0.0,383,2,slight_ns,21.4,22.6,16.5,14.9,P5,23.78
17.0,23.0,7.0,4.0,0.0,7.0,1.0,0.0,20.0,18.0,22.0,12.0,0.67,2.22,10.19,13.34,-13.0,-11.0,-1.0,0.0,0.0,0.0,383,3,slight_ns,21.4,22.6,16.5,14.9,P6,27.67
15.0,17.0,3.0,4.0,0.0,1.0,0.0,0.0,16.0,26.0,16.0,8.0,1.92,2.04,12.33,11.65,-10.0,-9.0,-1.0,0.0,0.0,0.0,384,1,slight_ns,23.5,18.7,14.1,13.2,P7,19.49
14.0,25.0,3.0,0.0,1.0,11.0,0.0,0.0,24.0,32.0,16.0,2.0,3.13,2.87,12.93,13.92,-7.0,-3.0,0.0,0.0,0.0,0.0,384,2,slight_ns,23.5,18.7,14.1,13.2,P7,25.12
17.0,23.0,11.0,3.0,4.0,10.0,5.0,1.0,26.0,26.0,30.0,16.0,3.38,3.29,11.37,11.31,-5.0,-4.0,0.0,1.0,0.0,0.0,384,3,slight_ns,23.5,18.7,14.1,13.2,P5,29.91
10.0,18.0,5.0,11.0,0.0,0.0,1.0,5.0,12.0,18.0,14.0,28.0,3.58,1.66,11.77,11.23,-6.0,-12.0,1.0,1.0,0.0,0.0,385,1,random_mix,9.2,21.4,20.4,25.1,P1,23.45
15.0,20.0,9.0,14.0,0.0,1.0,3.0,8.0,16.0,22.0,28.0,22.0,1.59,1.25,10.87,10.68,-11.0,-13.0,1.0,2.0,0.0,0.0,385,2,random_mix,9.2,21.4,20.4,25.1,P1,34.17
7.0,31.0,17.0,24.0,0.0,9.0,11.0,19.0,8.0,40.0,22.0,20.0,2.56,0.8,10.92,10.73,-5.0,-14.0,4.0,0.0,0.0,0.0,385,3,random_mix,9.2,21.4,20.4,25.1,P1,41.08
21.0,12.0,2.0,5.0,2.0,0.0,0.0,1.0,30.0,14.0,8.0,22.0,1.41,3.76,12.53,10.71,-15.0,-6.0,0.0,1.0,0.0,0.0,386,1,balanced,20.3,22.5,20.3,22.6,P5,24.91
21.0,14.0,8.0,15.0,5.0,1.0,2.0,10.0,18.0,20.0,20.0,42.0,2.05,2.43,10.73,10.54,-9.0,-4.0,-1.0,3.0,0.0,0.0,386,2,balanced,20.3,22.5,20.3,22.6,P2,38.33
31.0,30.0,16.0,23.0,10.0,10.0,12.0,17.0,18.0,20.0,26.0,34.0,0.9,1.08,10.35,11.17,-16.0,-14.0,2.0,-2.0,0.0,0.0,386,3,balanced,20.3,22.5,20.3,22.6,P3,49.16
30.0,14.0,11.0,3.0,12.0,0.0,5.0,0.0,38.0,14.0,30.0,10.0,1.48,1.44,11.18,13.93,-5.0,-9.0,0.0,0.0,0.0,0.0,387,1,moderate_ns,30.5,20.3,12.7,13.4,P6,31.87
42.0,10.0,8.0,6.0,27.0,1.0,3.0,2.0,36.0,16.0,18.0,18.0,2.55,5.64,10.0,12.12,-5.0,-2.0,3.0,2.0,0.0,0.0,387,2,moderate_ns,30.5,20.3,12.7,13.4,P7,41.03
53.0,14.0,2.0,4.0,41.0,1.0,0.0,0.0,32.0,18.0,8.0,18.0,3.75,3.49,13.26,13.75,-5.0,-7.0,0.0,0.0,0.0,0.0,387,3,moderate_ns,30.5,20.3,12.7,13.4,P7,50.8
14.0,10.0,9.0,4.0,0.0,0.0,4.0,0.0,16.0,18.0,16.0,18.0,1.34,4.42,10.84,11.68,-11.0,-2.0,0.0,-1.0,0.0,0.0,388,1,slight_ew,16.5,13.0,22.4,17.6,P1,15.93
14.0,13.0,6.0,7.0,0.0,0.0,0.0,2.0,10.0,10.0,20.0,18.0,1.54,1.66,10.46,10.48,-10.0,-9.0,-2.0,2.0,0.0,0.0,388,2,slight_ew,16.5,13.0,22.4,17.6,P1,19.27
10.0,11.0,9.0,6.0,0.0,0.0,3.0,1.0,14.0,10.0,22.0,16.0,3.14,2.6,11.13,10.72,-6.0,-8.0,-1.0,-1.0,0.0,0.0,388,3,slight_ew,16.5,13.0,22.4,17.6,P3,25.08
14.0,16.0,5.0,13.0,0.0,0.0,0.0,7.0,18.0,22.0,12.0,26.0,3.05,1.86,10.32,10.94,-7.0,-9.0,0.0,0.0,0.0,0.0,389,1,slight_ew,14.1,17.0,22.3,20.0,P2,24.82
14.0,18.0,6.0,17.0,0.0,2.0,0.0,11.0,10.0,24.0,18.0,16.0,0.4,2.36,10.92,10.67,-12.0,-6.0,-2.0,-1.0,0.0,0.0,389,2,slight_ew,14.1,17.0,22.3,20.0,P3,31.86
15.0,18.0,15.0,23.0,1.0,0.0,10.0,18.0,18.0,10.0,24.0,28.0,2.88,1.01,10.17,10.62,-9.0,-12.0,0.0,3.0,0.0,0.0,389,3,slight_ew,14.1,17.0,22.3,20.0,P3,31.77
27.0,25.0,3.0,4.0,9.0,8.0,0.0,0.0,22.0,12.0,12.0,10.0,1.55,1.68,10.8,13.44,-9.0,-13.0,0.0,0.0,0.0,0.0,391,1,slight_ns,23.4,20.9,15.9,13.1,P6,31.4
29.0,18.0,4.0,8.0,15.0,3.0,1.0,2.0,18.0,16.0,18.0,28.0,2.64,2.58,12.62,11.21,-8.0,-9.0,1.0,-2.0,0.0,0.0,391,2,slight_ns,23.4,20.9,15.9,13.1,P7,33.34
29.0,19.0,1.0,5.0,16.0,6.0,0.0,2.0,20.0,26.0,8.0,18.0,3.42,3.33,14.04,11.02,-3.0,-4.0,0.0,2.0,0.0,0.0,391,3,slight_ns,23.4,20.9,15.9,13.1,P7,36.07
22.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,28.0,10.0,14.0,16.0,1.45,2.95,13.86,13.78,-13.0,-4.0,0.0,0.0,0.0,0.0,392,1,slight_ew,16.2,15.3,23.5,18.1,P5,20.72
19.0,11.0,16.0,5.0,3.0,0.0,10.0,0.0,18.0,16.0,26.0,12.0,2.12,3.72,11.32,12.79,-10.0,-3.0,-2.0,0.0,0.0,0.0,392,2,slight_ew,16.2,15.3,23.5,18.1,P3,25.36
21.0,20.0,20.0,3.0,2.0,1.0,15.0,0.0,22.0,20.0,28.0,22.0,1.26,0.42,10.36,12.37,-13.0,-14.0,1.0,0.0,0.0,0.0,392,3,slight_ew,16.2,15.3,23.5,18.1,P2,28.34
47.0,23.0,1.0,1.0,29.0,4.0,0.0,0.0,54.0,30.0,4.0,2.0,1.55,1.32,13.71,13.91,-1.0,-12.0,0.0,0.0,0.0,0.0,393,1,heavy_ns,43.0,32.3,7.1,5.3,P7,46.34
64.0,32.0,2.0,2.0,52.0,20.0,0.0,0.0,36.0,32.0,6.0,8.0,3.68,3.66,13.04,13.4,-1.0,-2.0,0.0,0.0,0.0,0.0,393,2,heavy_ns,43.0,32.3,7.1,5.3,P7,70.46
96.0,44.0,4.0,1.0,83.0,31.0,0.0,0.0,58.0,32.0,12.0,4.0,3.57,3.45,10.5,13.24,2.0,-5.0,0.0,0.0,0.0,0.0,393,3,heavy_ns,43.0,32.3,7.1,5.3,P7,87.21
11.0,20.0,4.0,7.0,0.0,2.0,0.0,2.0,14.0,26.0,16.0,20.0,0.99,1.49,11.78,12.14,-9.0,-12.0,0.0,2.0,0.0,0.0,395,1,balanced,15.3,16.8,17.4,15.5,P2,14.43
18.0,14.0,4.0,3.0,0.0,1.0,0.0,0.0,22.0,24.0,20.0,18.0,1.87,3.15,12.06,12.86,-11.0,-5.0,0.0,0.0,0.0,0.0,395,2,balanced,15.3,16.8,17.4,15.5,P5,13.79
13.0,12.0,3.0,1.0,1.0,1.0,1.0,0.0,22.0,14.0,16.0,10.0,3.6,2.86,10.54,13.73,-5.0,-5.0,1.0,0.0,0.0,0.0,395,3,balanced,15.3,16.8,17.4,15.5,P6,13.53
24.0,16.0,2.0,2.0,5.0,0.0,0.0,0.0,32.0,16.0,6.0,6.0,1.4,1.63,13.69,14.18,-11.0,-11.0,0.0,0.0,0.0,0.0,397,1,heavy_ns,35.2,27.1,6.6,7.0,P7,30.18
34.0,22.0,4.0,1.0,21.0,9.0,0.0,0.0,34.0,30.0,12.0,6.0,3.47,3.3,13.57,14.14,1.0,-2.0,0.0,0.0,0.0,0.0,397,2,heavy_ns,35.2,27.1,6.6,7.0,P7,45.79
56.0,30.0,0.0,0.0,44.0,18.0,0.0,0.0,46.0,36.0,6.0,4.0,3.65,3.71,14.19,14.0,-3.0,-3.0,0.0,0.0,0.0,0.0,397,3,heavy_ns,35.2,27.1,6.6,7.0,P7,63.7
8.0,2.0,23.0,40.0,0.0,0.0,17.0,35.0,12.0,0.0,40.0,70.0,3.44,0.25,11.13,11.31,-3.0,-2.0,1.0,6.0,0.0,0.0,400,1,heavy_ew,9.0,6.5,41.0,33.1,P1,55.66
13.0,6.0,54.0,52.0,0.0,0.0,48.0,46.0,12.0,4.0,52.0,36.0,0.74,1.58,10.69,11.0,-11.0,-4.0,6.0,5.0,0.0,0.0,400,2,heavy_ew,9.0,6.5,41.0,33.1,P1,73.73
13.0,6.0,79.0,64.0,0.0,0.0,74.0,58.0,12.0,10.0,48.0,26.0,1.91,6.08,11.34,10.8,-10.0,-2.0,3.0,0.0,0.0,0.0,400,3,heavy_ew,9.0,6.5,41.0,33.1,P1,92.78
16.0,31.0,5.0,6.0,2.0,13.0,0.0,1.0,24.0,40.0,14.0,12.0,2.91,1.64,12.71,12.15,-4.0,-9.0,0.0,1.0,0.0,0.0,401,1,random_mix,20.4,23.6,12.5,13.2,P6,27.58
25.0,24.0,4.0,8.0,11.0,10.0,0.0,3.0,30.0,14.0,8.0,24.0,2.63,2.75,12.9,9.92,-5.0,-8.0,0.0,2.0,0.0,0.0,401,2,random_mix,20.4,23.6,12.5,13.2,P7,31.64
24.0,20.0,2.0,6.0,11.0,8.0,0.0,0.0,28.0,28.0,14.0,24.0,3.52,3.74,13.44,12.72,-5.0,-1.0,0.0,0.0,0.0,0.0,401,3,random_mix,20.4,23.6,12.5,13.2,P6,31.77
8.0,8.0,24.0,18.0,0.0,0.0,19.0,12.0,14.0,12.0,40.0,36.0,6.04,6.74,10.44,9.99,-1.0,-2.0,6.0,3.0,0.0,0.0,404,1,moderate_ew,10.0,11.7,26.2,25.0,P1,40.65
14.0,10.0,47.0,17.0,0.0,0.0,41.0,12.0,16.0,12.0,48.0,12.0,3.02,1.57,10.31,9.66,-9.0,-6.0,6.0,0.0,0.0,0.0,404,2,moderate_ew,10.0,11.7,26.2,25.0,P1,54.74
9.0,10.0,53.0,25.0,0.0,0.0,47.0,19.0,14.0,12.0,30.0,18.0,4.41,1.59,10.86,10.63,-4.0,-6.0,-1.0,1.0,0.0,0.0,404,3,moderate_ew,10.0,11.7,26.2,25.0,P1,61.72
25.0,21.0,4.0,0.0,7.0,4.0,0.0,0.0,30.0,22.0,10.0,4.0,1.49,1.79,11.93,14.05,-13.0,-10.0,0.0,0.0,0.0,0.0,405,1,moderate_ns,25.8,20.4,11.9,9.5,P7,27.86
24.0,22.0,3.0,2.0,11.0,10.0,0.0,0.0,18.0,28.0,12.0,8.0,3.43,3.7,13.19,12.8,-4.0,0.0,0.0,0.0,0.0,0.0,405,2,moderate_ns,25.8,20.4,11.9,9.5,P7,28.86
22.0,17.0,5.0,2.0,9.0,4.0,1.0,0.0,14.0,18.0,16.0,8.0,3.28,3.47,12.02,13.22,-7.0,-2.0,1.0,0.0,0.0,0.0,405,3,moderate_ns,25.8,20.4,11.9,9.5,P7,30.98
21.0,17.0,1.0,5.0,3.0,0.0,0.0,1.0,26.0,18.0,4.0,18.0,1.5,1.47,13.89,11.25,-10.0,-12.0,0.0,1.0,0.0,0.0,409,1,moderate_ns,27.4,19.4,14.0,13.7,P6,19.81
15.0,21.0,3.0,5.0,2.0,6.0,0.0,1.0,20.0,30.0,6.0,16.0,3.33,2.39,12.77,12.5,-7.0,-4.0,0.0,1.0,0.0,0.0,409,2,moderate_ns,27.4,19.4,14.0,13.7,P6,23.87
24.0,20.0,1.0,5.0,10.0,6.0,0.0,0.0,40.0,22.0,6.0,20.0,2.83,2.69,13.25,11.62,-5.0,-7.0,0.0,-1.0,0.0,0.0,409,3,moderate_ns,27.4,19.4,14.0,13.7,P7,29.31
26.0,19.0,4.0,3.0,8.0,5.0,1.0,0.0,26.0,34.0,14.0,12.0,1.63,2.78,11.41,13.03,-9.0,-4.0,1.0,0.0,0.0,0.0,412,1,moderate_ns,28.1,25.4,10.9,9.4,P7,28.59
21.0,24.0,7.0,2.0,9.0,12.0,0.0,0.0,26.0,28.0,22.0,10.0,3.81,3.69,12.41,13.24,-2.0,-4.0,0.0,0.0,0.0,0.0,412,2,moderate_ns,28.1,25.4,10.9,9.4,P7,38.18
29.0,35.0,1.0,2.0,17.0,21.0,1.0,0.0,14.0,36.0,4.0,6.0,3.57,3.04,8.46,12.15,-4.0,-3.0,1.0,0.0,0.0,0.0,412,3,moderate_ns,28.1,25.4,10.9,9.4,P7,45.69
17.0,21.0,1.0,8.0,0.0,4.0,0.0,2.0,14.0,28.0,12.0,22.0,1.71,1.82,14.04,11.51,-11.0,-8.0,0.0,2.0,0.0,0.0,417,1,slight_ns,24.6,21.4,13.5,16.2,P6,20.71
19.0,15.0,6.0,8.0,4.0,1.0,1.0,1.0,26.0,12.0,20.0,26.0,2.35,2.67,12.5,11.27,-8.0,-10.0,1.0,1.0,0.0,0.0,417,2,slight_ns,24.6,21.4,13.5,16.2,P6,23.52
14.0,21.0,2.0,4.0,3.0,5.0,0.0,2.0,22.0,28.0,6.0,16.0,4.22,2.7,14.32,11.24,-4.0,-4.0,0.0,2.0,0.0,0.0,417,3,slight_ns,24.6,21.4,13.5,16.2,P7,28.93
18.0,12.0,7.0,5.0,0.0,0.0,2.0,1.0,18.0,12.0,26.0,12.0,1.2,1.48,11.15,13.27,-12.0,-9.0,0.0,1.0,0.0,0.0,419,1,balanced,13.4,15.1,15.4,13.5,P2,14.86
14.0,19.0,4.0,1.0,0.0,2.0,1.0,0.0,18.0,22.0,16.0,4.0,2.34,1.72,10.11,13.59,-8.0,-11.0,1.0,0.0,0.0,0.0,419,2,balanced,13.4,15.1,15.4,13.5,P4,13.85
11.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,16.0,12.0,26.0,14.0,3.85,2.28,12.94,13.18,-6.0,-6.0,0.0,0.0,0.0,0.0,419,3,balanced,13.4,15.1,15.4,13.5,P3,13.54
7.0,9.0,28.0,15.0,0.0,0.0,22.0,10.0,6.0,16.0,36.0,32.0,1.47,1.53,10.81,11.23,-5.0,-5.0,1.0,3.0,0.0,0.0,420,1,heavy_ew,5.2,6.8,39.4,31.5,P1,44.35
7.0,6.0,53.0,16.0,0.0,0.0,48.0,10.0,6.0,4.0,46.0,22.0,1.04,2.74,10.04,9.94,-4.0,-4.0,2.0,2.0,0.0,0.0,420,2,heavy_ew,5.2,6.8,39.4,31.5,P1,59.61
4.0,9.0,69.0,26.0,0.0,0.0,63.0,21.0,4.0,6.0,40.0,32.0,1.84,0.51,11.05,9.73,-3.0,-6.0,0.0,6.0,0.0,0.0,420,3,heavy_ew,5.2,6.8,39.4,31.5,P1,78.06
8.0,14.0,3.0,8.0,0.0,0.0,0.0,3.0,4.0,12.0,10.0,18.0,2.65,1.18,12.21,10.89,-7.0,-10.0,0.0,3.0,0.0,0.0,421,1,random_mix,8.4,19.6,14.2,27.4,P1,23.61
